user_id,user_type,num_tweets,num_followers,num_followings,about_me_length,user_name_length,num_annotations,num_http,tweet_avg_length,num_unique_words,dt_entropy,goss_0,goss_1,goss_2,goss_3,goss_4,loss_0,loss_1,loss_2,loss_3,loss_4,cluster
42419259.0,1,839.0,57.0,92.0,48.0,12.0,0.104887,0.0035759999999999998,2.856973,1060.0,0.3313183438003825,0.03111130443143233,-0.005805995829814722,-0.01296487035599586,-0.003489453732387461,-0.009262434939029405,0.8927909482018792,-0.2482504748683585,-0.1742180833545466,-0.22207477624857644,-0.2482476137303976,0
33922980.0,1,125.0,27.0,40.0,159.0,13.0,0.24,0.248,16.887999999999998,990.0,0.7771113295700299,0.013525064401121441,-0.0057778387844163856,0.0014759632064751207,-0.004763759917367228,-0.008328098700856316,0.6173890959527915,-0.3736685277074395,0.4718711802499384,-0.37367588671310376,-0.3419158617821865,0
19041947.0,0,3691.0,52321.0,53173.0,160.0,12.0,0.034408,0.031699,0.622325,923.0,0.20243350777398703,0.032905435800945695,-0.004399489809239625,-0.015161301848700338,-0.003871078734905833,-0.009263513178222748,0.8941270342674449,-0.20486905892409435,-0.2356220445562641,-0.2180148819493178,-0.2356210488377688,0
26081185.0,1,1029.0,59.0,87.0,39.0,10.0,0.07774500000000001,0.0,2.759961,1352.0,0.2464249190439365,-0.009635519940112023,-0.005804545091137273,0.01968541694443893,-0.004794252129474982,-0.007281961144342566,-0.2198463887625041,-0.23943201858195445,0.8938338482019705,-0.2394329686205505,-0.19512247223696133,0
29576013.0,0,249.0,3507.0,3667.0,123.0,10.0,0.016064,0.27710799999999997,10.759036,1024.0,0.8485962658865098,0.0007201889630089129,-0.0058043477542458755,0.009229172158112508,-0.004684856163939159,-0.004458743491930709,0.0826931876073642,-0.3606569334473282,0.8341529176820336,-0.3574801184980413,-0.1987090533440284,0
19364370.0,0,4665.0,1186.0,1415.0,54.0,14.0,0.0,0.042658,0.38971100000000003,1138.0,0.9693717494264672,0.001219030142704085,0.0023459673567817712,-0.015160257079678963,-0.004577761326511925,0.0222034487316436,0.1173708584065378,-0.1006567265186624,-0.41250632546389904,-0.4052643736540885,0.8010565672301119,0
71876816.0,0,2178.0,1468.0,1662.0,109.0,9.0,0.0,0.09182699999999999,0.7906340000000001,996.0,0.9522198229944616,0.0023453809832989555,-0.005658900227326969,0.00680702864219365,-0.004571594859489657,-0.00310806933379958,0.16412624690907848,-0.39551515956606,0.7953749518456525,-0.3937268403596652,-0.17025919882900611,0
46814937.0,1,144.0,17.0,29.0,0.0,11.0,0.43055600000000005,0.006944,11.055555,858.0,0.9564828963014292,-0.0014433284842377064,-0.005794760845788064,0.009417873637551834,-0.0008658097536054076,-0.00547543398840751,-0.0038548800707177743,-0.36851121426969935,0.862531709874877,-0.2518838735401513,-0.2382817419943089,0
24551720.0,1,2413.0,3290.0,3031.0,51.0,8.0,0.047659,0.035226,1.01409,1350.0,0.5663913324247145,-0.003005211528376689,-0.005803853740758051,0.01481573064348676,-0.004308460780634172,-0.00848499858775668,-0.05242951344470437,-0.2856729882188823,0.8775503767324108,-0.2744895046945134,-0.2649583703743107,0
56470249.0,1,5253.0,143.0,437.0,22.0,10.0,0.034837,0.0,0.351418,882.0,0.4241624597198688,0.029658175212688837,-0.005765627063815022,-0.011812512792993779,-0.0036982072328036117,-0.00907428078945378,0.8903554040046263,-0.2582053016358071,-0.1413220089468594,-0.2362146470559464,-0.25461344636601346,0
