user_id,user_type,num_tweets,num_followers,num_followings,about_me_length,user_name_length,num_annotations,num_http,tweet_avg_length,num_unique_words,dt_entropy,goss_0,goss_1,goss_2,goss_3,goss_4,loss_0,loss_1,loss_2,loss_3,loss_4,cluster
89427269.0,1,29.0,16.0,23.0,44.0,11.0,0.0,1.0,9.75862,212.0,1.1102506861801342,0.003933509861658843,-0.01061192678065951,0.007079182881074047,-0.002177363718591028,0.002307830545837875,0.4061226819173264,-0.4941099639853753,0.6115726659940451,-0.4615772732012898,-0.062008110724706474,0
113695036.0,0,82.0,25.0,255.0,50.0,11.0,0.243902,0.23170700000000002,10.426829,445.0,0.9923951099631908,0.012644931095905792,-0.005736517263947799,0.0011075227216662416,-0.0039002853001857468,-0.007788517619841935,0.7576449715007187,-0.15347756321283132,0.23123533004561125,-0.4174900860984841,-0.4179126522350144,0
76639716.0,0,68.0,990.0,1434.0,0.0,11.0,0.0,0.0,0.0,1.0,0.4992134937812534,-0.004533440189398487,-0.01062948105172125,0.023560765454399918,-0.004200789936792479,-0.007894302525581737,-0.03611537738206503,-0.27937422027166403,0.8743479750437517,-0.2794366565244156,-0.2794217208656073,0
69137664.0,1,97.0,369.0,512.0,81.0,15.0,0.154639,0.71134,9.917525999999999,356.0,0.6971668112148629,-0.005324924607307942,-0.010614000847292231,0.021434391068293698,-0.004136413804512614,-0.004057974010010961,-0.06629516623342134,-0.3034740242812107,0.8773524925106613,-0.30349410150794376,-0.2040892004880855,0
131664828.0,0,57.0,19.0,92.0,54.0,13.0,0.0,1.0,10.701755,412.0,0.4163237747099625,-0.008417067571208981,-0.00989542332519113,0.02655018548895241,-0.00425473676960186,-0.007915687546204161,-0.14480043762022698,-0.2319491826059981,0.8906187111295212,-0.25693936731588923,-0.2569297235874066,0
19723709.0,0,25.0,825.0,1695.0,138.0,11.0,0.04,0.96,9.36,160.0,0.7274793902410028,0.006902824807217411,-0.01061154342329903,0.012329833954623188,-0.0040980507679136465,-0.007858224596331755,0.4157038839504679,-0.359708111000327,0.6628796412222954,-0.3593809123809225,-0.3594945017915141,0
128948301.0,0,17.0,727.0,1459.0,145.0,11.0,0.117647,0.470588,11.705882,149.0,0.5659617595984848,-0.012132704471084848,0.02057367597906581,-0.004639365592374294,-0.0036377983998968546,-0.007672537531235292,-0.28048632123307593,0.8734917059228935,-0.032096320584000984,-0.2804685318150731,-0.2804405322907436,0
154730311.0,0,99.0,49.0,91.0,24.0,15.0,0.757576,0.0,5.727272,311.0,0.9753154975924314,0.00533834364453948,-0.006695573657023877,0.00943787521515161,-0.0041209440216667635,-0.007862596986727359,0.4186422167835226,-0.20926176902604746,0.6449721270637301,-0.4271937479890911,-0.42715882683211404,0
62944277.0,1,275.0,3.0,5.0,43.0,12.0,0.0,0.30545500000000003,3.443636,390.0,0.11215283010110236,0.03181911165799619,-0.010526304139017714,-0.012244466358266854,-0.003800236817870496,-0.0077374000269897795,0.8944271906253877,-0.2235917202562224,-0.2235929933931906,-0.22362235867445387,-0.223620118301521,0
110326640.0,0,82.0,346.0,1710.0,0.0,14.0,0.0,0.9756100000000001,8.975610000000001,60.0,0.5429587072780488,-0.0031443869872176573,-0.010632063340842322,0.022212519726118752,-0.004206828307042347,-0.007896697597965522,0.007688887631211613,-0.2905739956985565,0.8640711820385756,-0.29060052636791034,-0.2905855476033207,0
101918837.0,0,119.0,1043.0,1319.0,8.0,6.0,0.008403,0.739496,5.94958,174.0,0.9641670903378298,0.014884115780101131,-0.004946261153790553,-0.0019234888773886692,-0.003995579478429236,-0.007813220579038636,0.8175027202477663,-0.10429349338277744,0.07981292425925793,-0.3965292392808251,-0.3964929118434214,0
60082791.0,0,15.0,332.0,1844.0,27.0,15.0,0.0,1.0,14.133332999999999,110.0,0.7548445935112025,0.008551617483014405,-0.010555867340460398,0.010553075291403455,-0.003922968686638872,-0.007785255284733598,0.4916294420172981,-0.3639636414846315,0.6005611596761286,-0.36412122604036384,-0.3641057341684315,0
27942147.0,0,335.0,1533.0,1894.0,46.0,15.0,0.0,0.6,5.131343,438.0,0.10095849161523568,-0.012202863931251568,0.02750453158578087,-0.01226734209720022,-0.0038755596470665494,-0.00776709654163335,-0.2235946942838938,0.8944271908910927,-0.2236051788015294,-0.22361384644390464,-0.22361347136176488,0
107339127.0,0,1.0,1.0,85.0,0.0,12.0,0.0,0.0,16.0,16.0,0.5775260029753551,-0.002739678901938077,-0.010580606564979285,0.0216474755543016,-0.004015913806568359,-0.007821380463792122,0.021246629899908057,-0.2938447415727991,0.8604693714813397,-0.2939469443390263,-0.2939243154694223,0
128027731.0,0,1.0,42.0,908.0,52.0,9.0,1.0,0.0,18.0,19.0,1.0031389336225294,0.007591234116108722,-0.010593979518920604,0.0066487534085097715,-0.004071017187485391,-0.0011801195921794221,0.5457370988933261,-0.44158350416770586,0.525887999729606,-0.44178955147529403,-0.18825204297993253,0
87332504.0,0,1868.0,3493.0,3841.0,71.0,14.0,0.0,0.106531,1.474304,242.0,1.2055777465835311,0.00807319791798635,-0.005994312720426652,0.0023141995030854807,-0.004084625141440597,-0.0029660385135743005,0.6763226863304743,-0.20933714916522575,0.3618645214404328,-0.5247052184382255,-0.3041448401674564,0
21196941.0,1,260.0,25.0,43.0,0.0,4.0,0.007692,0.003846,4.4538459999999995,270.0,0.746830023154187,0.021666863556233613,-0.0047912893659962175,-0.012268908594675484,-0.003886059957146959,-0.0030907648437913074,0.8772140248639121,-0.07531367507151429,-0.3090508426750785,-0.3091171105019489,-0.1837323966153705,0
49099119.0,0,960.0,4525.0,4733.0,101.0,15.0,0.029167000000000002,0.189583,2.734375,645.0,0.7033108550104783,0.004579515401693182,-0.010619281955607558,0.014629860198769091,-0.004145790697148433,-0.007873495545731335,0.3114830096197998,-0.3485444621227741,0.7339433786810862,-0.34843821791646346,-0.3484437082616484,0
152400232.0,0,1.0,1.0,25.0,121.0,14.0,0.0,0.0,5.0,6.0,0.6025740175216071,-0.0009516632070786148,-0.010630585036557571,0.020067962238086268,-0.0042009913439520884,-0.007893152600651288,0.08396921448589244,-0.3083909903142427,0.8412082803075239,-0.3084177457309641,-0.3083687587482096,0
73391188.0,1,988.0,116.0,124.0,53.0,4.0,0.08603200000000001,0.0010119999999999999,0.1417,109.0,1.0562976914733704,0.003187405931430084,0.007757704322942814,-0.004851301865181625,-0.00404444120687817,-0.007832633756496028,0.3481859594950212,0.6572684120359401,-0.06461461580034789,-0.4704371063093768,-0.4704026494212365,0
52082615.0,1,756.0,40.0,25.0,52.0,6.0,0.160053,0.013228,0.322751,180.0,0.4112070078811225,-0.009885784837620086,-0.009087303555218884,0.027019205815564884,-0.004170374490745738,-0.007882266449852283,-0.1846128470401386,-0.20236921200635002,0.8927768977658573,-0.25290508940469764,-0.2528897493146712,0
44320979.0,1,15500.0,158.0,9.0,107.0,12.0,0.012903,0.012903,0.052258000000000006,407.0,1.061509211361633,0.010401551166868698,0.0009454119296565274,-0.004285242430195041,-0.0038733984496081217,-0.0077648872271568374,0.7201427590699891,0.23515394924728736,-0.03335942877535848,-0.460996204905748,-0.4609410746361699,0
85607001.0,1,227.0,7.0,7.0,27.0,13.0,0.193833,0.0,0.193833,44.0,0.6558071937655992,-0.00864532398796872,-0.01063571625762016,0.022584829735360336,-0.004221714976422957,-0.0011927694951175448,-0.17303500493186286,-0.2933673209751728,0.8845101637106371,-0.2934019785364503,-0.1247058592671513,0
